"species","genetic_diversity","sd","seq_count","variation"
"Ptereleotris heteroptera",0.00418058193114916,0.00268655652500787,16,0.642627406723108
"Ptereleotris monoptera",0.00517309921524543,0.00301209072169108,19,0.582260381323108
"Ptereleotris zebra",0.00618619147988263,0.0027601981570219,15,0.44618699016964
"Pterocaesio chrysozona",0.0378464705784813,0.0179114663709279,10,0.473266492149785
"Pterocaesio digramma",0.0114782444937472,0.0115534996773886,26,1.00655633217104
"Pterocaesio marri",0.00472207236511901,0.00348583134238485,10,0.738199475326551
"Pterocaesio pisang",0.00524339760730994,0.00238355305949375,10,0.454581787993873
"Pterocaesio tessellata",0.00527497246439899,0.00330939011139785,9,0.627375807880148
"Pterocaesio tile",0.0167515662031372,0.0231507744732522,21,1.3820065653871
"Pterogymnus laniarius",0.00247855055767761,0.0019854097531142,10,0.801036616729139
"Pterois antennata",0.0259060058495807,0.0269720118235655,30,1.04114898993594
"Pterois lunulata",0.0149731863274078,0.0182210029850114,11,1.2169088520363
"Pterois miles",0.00527810070880227,0.0101552300419782,66,1.92403112449945
"Pterois mombasae",0.00102628684205367,0.0015023458333829,6,1.46386543393327
"Pterois radiata",0.00204575087426395,0.00151663698569866,8,0.741359568644613
"Pterois russelii",0.0104367841249222,0.00618649866656663,30,0.592759090589387
"Pterois volitans",0.0160699547729309,0.00910624731578662,212,0.566662908792107
"Pteroplatytrygon violacea",0.00918480906978177,0.0182220452065124,21,1.98393293405122
"Pterotolithus maculatus",0.00757102326572045,0.00524387190721739,9,0.692623932482182
"Pterycombus brama",0.00305348882921932,0.00457534765317309,9,1.49839999720676
"Pterygioteuthis giardi",0.064654671721188,0.0519690536756456,4,0.803794254802703
"Pterygotrigla hemisticta",0.0191668464233876,0.0325633932251002,14,1.69894371279388
"Puerulus angulatus",0.00590780174416439,0.00298436462430565,11,0.505156529203701
"Puerulus velutinus",0.0100734840279961,0.00530236007232496,4,0.526368042832915
"Pungitius pungitius",0.00789667806271966,0.00398609485362595,55,0.504781228507258
"Pusa hispida",0.00646672167548932,0.00261027490755552,7,0.40364732526671
"Pycnomma roosevelti",0.00461736125486809,0.00401545489310672,4,0.869642783283032
"Pygoplites diacanthus",0.00676436845705932,0.00475948792367441,28,0.70361157200232
"Pyramodon ventralis",0.00570109709037006,0.0061250924487422,11,1.07437083628839
"Pyroteuthis margaritifera",0.00219979136357058,0.003898899073101,28,1.77239493602362
"Rachycentron canadum",0.00450459026698777,0.00388528788038981,59,0.862517487742101
"Racovitzia glacialis",0.00279466906465744,0.00132795505200901,13,0.475174348477566
"Raja asterias",0.00411362936813437,0.00235191551230414,12,0.571737339907896
"Raja brachyura",0.00323843430759794,0.00264692327701459,20,0.81734660196887
"Raja clavata",0.00632385490293809,0.00507022927965126,38,0.801762430902013
"Raja inornata",0.00195893398103715,0.00146848622305235,6,0.749635381930976
"Raja maderensis",0.00110471105593625,0.000856274707953679,4,0.775111920309318
"Raja microocellata",0.00118230575104197,0.00154451870087121,7,1.30636148856589
"Raja miraletus",0.0166297633768007,0.0232649685076808,35,1.39899576323116
"Raja montagui",0.0168954165688793,0.0276299695800935,16,1.63535296495659
"Raja polystigma",0.00385540597396431,0.00265168956840359,27,0.68778478487364
"Raja radula",0.00647852543021504,0.00402081120274815,24,0.620636786265527
"Raja undulata",0.0205283034720483,0.0283390548785976,8,1.38048694170877
"Rajella bathyphila",0.00132480169911476,0.00106952662565484,17,0.807310729122332
"Rajella bigelowi",0.0212765313580527,0.0183808578950538,5,0.863902935385992
"Rajella fyllae",0.00303495947804902,0.00315615077503795,19,1.03993176774368
"Raneya brasiliensis",0.00166464998124836,0.00109890207016876,5,0.660140018951413
"Ranzania laevis",0.00263357140718144,0.00202666913657925,10,0.769551617644679
"Rastrelliger brachysoma",0.0184756881495916,0.0161815239422525,42,0.875827942712388
"Rastrelliger faughni",0.0353618009815824,0.0375006444489605,28,1.06048457397552
"Rastrelliger kanagurta",0.0117230963998023,0.00705799888940966,115,0.602059272457119
"Regalecus glesne",0.00627896777520746,0.00394011430402417,22,0.627509878228986
"Remora brachyptera",0.00403162958079963,0.00184204987052969,7,0.45689958207032
"Remora osteochir",0.00478116578280897,0.0031156839637449,13,0.65165779754962
"Remora remora",0.00333108124256303,0.00200770074893396,12,0.602717436993272
"Rhabdosargus globiceps",0.00285313651225281,0.00277131494094547,6,0.971322237489881
"Rhabdosargus haffara",0.0374862563892249,0.0340247287001674,13,0.907658752233992
"Rhabdosargus holubi",0.00166155061011706,0.00142143265746181,15,0.855485622169325
"Rhabdosargus sarba",0.0424968186376173,0.0402033733048205,44,0.946032540639013
"Rhabdosargus thorpei",0.000902739268138559,0.00173619818332567,9,1.92325541228055
"Rhacochilus vacca",0.00048039941356677,0.000734569276010593,12,1.52908029291026
"Rhadinesthes decimus",0.00942606908781616,0.0230492676864819,8,2.44526827373615
"Rhina ancylostoma",0.0044773248006882,0.00574610940523354,17,1.28338006756855
"Rhincodon typus",0.0025684442458968,0.00321940504362784,18,1.25344556292042
"Rhinobatos jimbaranensis",0.000255623721881391,0.000626147684760526,4,2.44948974278318
"Rhinobatos punctifer",0.0655743300904591,0.0567890587779455,5,0.866025755804223
"Rhinobatos sainsburyi",0.00274500825971414,0.00175305368370069,4,0.638633300099159
"Rhinochimaera pacifica",0.00400098462470651,0.00166207004691437,6,0.415415254697783
"Rhinogobius giurinus",0.010788992328117,0.00552688218963985,13,0.512270471750761
"Rhinomuraena quaesita",0.00843254365913349,0.00491738292104174,6,0.583143487874576
"Rhinoptera bonasus",0.0132925615663191,0.00990154215389071,15,0.744893458231513
"Rhinoptera brasiliensis",0.00231702394613827,0.0010797004445787,12,0.46598588088751
"Rhinoptera javanica",0.0457727053285545,0.0387834129215147,17,0.847304362788458
"Rhinoptera marginata",0.00103842159916926,0.000899299484719043,4,0.866025403784439
"Rhizoprionodon acutus",0.00896912178102962,0.00572276854058722,109,0.638052273154693
"Rhizoprionodon lalandii",0.00747790771063948,0.0115354845645163,22,1.54260857593947
"Rhizoprionodon porosus",0.00296687200103024,0.00329276846952725,36,1.10984513938715
"Rhizoprionodon taylori",0.0132985718475927,0.0306298692773557,15,2.30324501220033
"Rhizoprionodon terraenovae",0.00446709184469868,0.00454232471857237,38,1.01684157758318
"Rhomboplites aurorubens",0.00158615523971668,0.00296253282595204,20,1.86774456356567
"Rhombosolea plebeia",0.0269232045665737,0.0250401546625638,4,0.930058478018333
"Rhynchobatus australiae",0.0043572107908993,0.0073108990822462,57,1.67788510427729
"Rhynchobatus djiddensis",0.0359392008495951,0.0169529913770965,7,0.471713087000584
"Rhynchobatus palpebratus",0.00644009041469329,0.00968717939135781,10,1.50419928410573
"Rhynchoconger ectenurus",0.0166275548546153,0.0185741209102466,17,1.11706868945262
"Rhynchoconger flavus",0.00498466257668712,0.0020289503919207,8,0.407038663240706
"Rhynchoconger gracilior",0.00450402031104215,0.00146235139587001,14,0.324676909712169
"Rhynchohyalus natalensis",0.00315057297018656,0.00345607720537306,4,1.09696783349487
"Rioraja agassizii",0.00444344049386695,0.00197071911722716,13,0.443511985801821
"Risor ruber",0.0685103084499986,0.0327750117978193,6,0.478395332605162
"Roa jayakari",0.00360394324368916,0.00830793831364082,5,2.30523561329352
"Rogadius asper",0.00531910722128113,0.00273042083016138,4,0.513323141755309
"Rogadius patriciae",0.0242901867287896,0.0321736078783772,6,1.32455168984946
"Rogadius pristiger",0.0295629933829175,0.0270585980230704,12,0.915286137387759
"Roncador stearnsii",0.000766871165644172,0.00153374233128834,6,2
"Rondeletia loricata",0.0186935449353134,0.0275414682662308,15,1.47331436394405
"Rondeletiola minor",0.00543102475034288,0.00266095076529774,21,0.4899537173219
"Rossia pacifica",0.0220407663181267,0.0300279746390353,6,1.3623834219566
"Rostroraja alba",0.00304852742461201,0.00277063821960326,13,0.908844774442493
"Rouleina attrita",0.00598412622981357,0.00262103752229215,11,0.437998367954515
"Ruvettus pretiosus",0.00326879847162016,0.00315812920625114,31,0.966143747823593
"Rypticus saponaceus",0.0441521429543703,0.0355208301374699,11,0.804509764660335
"Rypticus subbifrenatus",0.00379977545616001,0.00271940075120169,26,0.715674066159127
"Saccopharynx ampullaceus",0.000785762913947578,0.000861693993925149,4,1.09663357563683
"Saccostrea kegaki",0.00250158300093298,0.00181162048206582,7,0.724189635678753
"Sagamichthys abei",0.00139151141866002,0.00109844845321266,12,0.789392338778242
"Salarias alboguttatus",0.0197718221935206,0.0142909967059632,5,0.722796137153533
"Salarias fasciatus",0.0333483199918892,0.0375487103860143,17,1.12595508244933
"Salmo salar",0.00404976576620906,0.00426499875608153,183,1.05314702190145
"Samaris cristatus",0.0272552475720126,0.026523426849705,13,0.973149364342626
"Samariscus triocellatus",0.0111978637269076,0.0115012349995772,6,1.02709188824478
"Sarda chiliensis",0.000845783039287675,0.0010129904384795,6,1.19769537981354
"Sarda orientalis",0.0039788987356326,0.00631223390601241,29,1.58642738240204
"Sarda sarda",0.0147699710152611,0.00879575351643119,25,0.595515963256999
"Sardina pilchardus",0.00381205460669641,0.00248147020072141,70,0.650953476994365
"Sardinella albella",0.0254629032088052,0.0270865787165439,21,1.0637663150358
"Sardinella aurita",0.0118503691306487,0.00585426117883945,57,0.494015090525622
"Sardinella gibbosa",0.0247108907242978,0.0202071177293809,114,0.817741373827191
"Sardinella hualiensis",0.00967134597891659,0.0128189158672716,8,1.32545313705214
"Sardinella jussieu",0.00504109287590845,0.00314269418893676,29,0.623415252663923
"Sardinella lemuru",0.00637576842726771,0.0037460281478479,75,0.58754143764491
"Sardinella longiceps",0.00742645192770845,0.00892189551042832,180,1.20136716661967
"Sardinella maderensis",0.00338216974612114,0.00259799969219136,11,0.76814586115049
"Sardinella marquesensis",0.00894220283533261,0.00638237157504576,6,0.713735943209385
"Sardinella melanura",0.00433254346332091,0.00430068119852778,19,0.992645829161814
"Sardinella sindensis",0.020037841667729,0.0197852283594899,9,0.987393187728098
"Sardinella zunasi",0.00288585181814946,0.00291118859798788,10,1.00877965378509
"Sardinops sagax",0.0122422151969034,0.0131974576940372,38,1.07802856605359
"Sargocentron caudimaculatum",0.00526619555372132,0.0037616955359125,35,0.714309884154289
"Sargocentron cornutum",0.00763358778625954,0.00482790482468455,5,0.632455532033676
"Sargocentron coruscum",0.00393562848424941,0.00569376038886085,12,1.44672201953197
"Sargocentron diadema",0.0200088235171966,0.0162674753877251,48,0.8130150867563
"Sargocentron ittodai",0.0163287122673576,0.0141513584160231,13,0.866654895028849
"Sargocentron lepros",0.00382908724769353,0.00319106891806818,5,0.833375870448064
"Sargocentron melanospilos",0.0192818043900516,0.0143369188193355,4,0.743546533784593
"Sargocentron microstoma",0.00391831057711109,0.00252997811962839,14,0.64568085399032
"Sargocentron praslin",0.00147010356669497,0.00132814170901215,7,0.903434111106895
"Sargocentron punctatissimum",0.00758423696210064,0.00476270819428979,27,0.62797460286244
"Sargocentron rubrum",0.024821718866339,0.0238102102157258,45,0.959249048945401
"Sargocentron spiniferum",0.0062016536428405,0.00643478480340373,17,1.03759177374125
"Sargocentron tiere",0.0053199239923361,0.00375909163427388,13,0.706606267249164
"Sargocentron tiereoides",0.00479281856242385,0.00209192617825365,4,0.436470972353211
"Sargocentron vexillarium",0.00323122882047419,0.00268402099620749,11,0.830650240305051
"Sarpa salpa",0.00657128958882295,0.00491577705476434,16,0.748068851375162
"Saurida argentea",0.00788464722349593,0.00417458559698034,4,0.529457498686846
"Saurida brasiliensis",0.0368098159509202,0.0347588109796694,4,0.944281031614353
"Saurida elongata",0.00303798551025261,0.00297399656276771,26,0.978937046516861
"Saurida filamentosa",0.0207681031654506,0.033767725012168,9,1.62594170219374
"Saurida gracilis",0.0392097582092922,0.0403015795452417,19,1.02784565337337
"Saurida grandisquamis",0.00408939946822149,0.0021993784822999,8,0.537824318556101
"Saurida lessepsianus",0.00493220657553471,0.00579870508787358,15,1.17568171548957
"Saurida longimanus",0.0163863119398449,0.00881690391913868,6,0.538065182178031
"Saurida macrolepis",0.020744727376228,0.0312828142774519,10,1.50798869081788
"Saurida micropectoralis",0.00796476405656876,0.00613796691878023,12,0.77064014391212
"Saurida nebulosa",0.0254451862171457,0.0187994885677834,11,0.738822990224995
"Saurida normani",0.0110768910410377,0.00972838702508564,5,0.878259702026845
"Saurida tumbil",0.0124751469334061,0.0255838175259684,32,2.05078286151963
"Saurida undosquamis",0.0507685914399365,0.0344474112889242,76,0.678518160774233
"Scalanago lateralis",0.0211821959804807,0.0215330506056226,7,1.01656365683073
"Scartelaos histophorus",0.00344150011495481,0.00347383396153506,48,1.0093952769142
"Scartelaos tenuis",0.00105937814502887,0.00091897619433749,4,0.867467578644874
"Scartella cristata",0.0244495008067126,0.0177903165859565,15,0.727635166320947
"Scartella emarginata",0.00602291871960329,0.00233005978814206,5,0.386865554163668
"Scartichthys crapulatus",0.000766871165644172,0.00108451960304685,4,1.4142135623731
"Scartichthys gigas",0.00237162382341105,0.00141792997506781,11,0.597873052661629
"Scartichthys variolatus",0.0379045549718046,0.0282829250521607,12,0.746161643981813
"Scartichthys viridis",0.0225283320697529,0.0308798334602239,10,1.37071103908682
"Scarus chameleon",0.00788695015557318,0.0102020044563428,5,1.29352972379745
"Scarus dimidiatus",0.00290331030693954,0.00299658162126183,8,1.0321258509982
"Scarus flavipectoralis",0.0138869953798379,0.0150340636025113,5,1.08260017313311
"Scarus forsteni",0.000349977888003106,0.000798482818929046,12,2.28152362277802
"Scarus frenatus",0.0107164008100351,0.00803768362125725,7,0.750035740892649
"Scarus ghobban",0.0173475649066555,0.0126430378856208,39,0.728807642666332
"Scarus globiceps",0.00934271032756776,0.00618408131583587,10,0.661915129444649
"Scarus iseri",0.010544031276956,0.00833556856081783,58,0.790548542760416
"Scarus koputea",0.0015580927445635,0.000970870408156801,4,0.623114645482023
"Scarus niger",0.015047247434342,0.0122440140645019,25,0.813704574070979
"Scarus oviceps",0.00101123839729765,0.00157160398276243,8,1.55413796288022
"Scarus prasiognathos",0.0187491316934971,0.0203811451796051,6,1.08704475027364
"Scarus psittacus",0.00202256164220372,0.00177502670298994,30,0.877613154502389
"Scarus quoyi",0.0186844197340353,0.0349595854168092,11,1.87105545232038
"Scarus rivulatus",0.0163519099867965,0.0323049393787761,14,1.97560648296505
"Scarus rubroviolaceus",0.0060119900927162,0.00359555874249056,19,0.598064648650494
"Scarus schlegeli",0.00030044627179221,0.000646347744096812,12,2.15129227678961
"Scarus spinus",0.014140875219533,0.0131942194320047,4,0.933055360942533
"Scarus taeniopterus",0.0026235374874061,0.00240413140972123,9,0.916370138129112
"Scarus vetula",0.0496552271812822,0.0495952254380626,5,0.998791632892938
"Scatophagus argus",0.0363896393704368,0.0288689252054137,71,0.793328147925175
"Schedophilus medusophagus",0.00150681429111363,0.000307342039000356,5,0.203968094019875
"Schedophilus velaini",0.00435415874939666,0.00234422773958341,20,0.538388211019692
"Schultzea beta",0.00920245398773006,0.00388009528855016,4,0.421637021355784
"Sciadonus pedicellaris",0.0110660099644323,0.00749678097074303,8,0.677460168103838
"Sciaena deliciosa",0.00251851902617231,0.00125010766471042,7,0.496366178583276
"Sciaena umbra",0.00308474995247946,0.00277993618186021,6,0.901186878899455
"Sciaenops ocellatus",0.00196044059831271,0.00193335512412556,31,0.986183986288356
"Scobinichthys granulatus",0.0239553927697083,0.0344652181246615,8,1.43872481891606
"Scoliodon laticaudus",0.0141737681712958,0.0168079689851299,36,1.18585042326068
"Scolopsis affinis",0.0194266601823124,0.0229601351855695,24,1.18188792978807
"Scolopsis bilineata",0.0085256816705358,0.00839577128257599,26,0.984762463228158
"Scolopsis bimaculata",0.00056037732481925,0.00105933932064728,8,1.8904036150802
"Scolopsis ciliata",0.0121035854885903,0.0146187944038013,11,1.20780692775559
"Scolopsis ghanam",0.00397759090358112,0.00225949741518795,23,0.568056763493118
"Scolopsis lineata",0.00109068493355797,0.000990433682425414,6,0.908084133146024
"Scolopsis margaritifera",0.00246928844325015,0.00162190105415387,7,0.656829322061331
"Scolopsis monogramma",0.0213398641123425,0.0174590752703031,31,0.818143694748514
"Scolopsis taeniata",0.00387206875318759,0.0028285137202154,7,0.73049160552402
"Scolopsis taenioptera",0.0288331511071418,0.0243474125852532,57,0.844424270340069
"Scolopsis vosmeri",0.0199418445040251,0.0191720707031548,44,0.961399067136698
"Scolymia vitiensis",0.011504318276496,0.00880177067385742,11,0.765084072112293
"Scomber australasicus",0.00700959348734816,0.0057779396186179,28,0.824290257209166
"Scomber colias",0.00407020025083372,0.00312496045565216,53,0.767765776391974
"Scomber japonicus",0.00809040629711625,0.00537845744964204,96,0.664794480291941
"Scomber scombrus",0.00460568111092588,0.00429881207424759,219,0.933371627499283
"Scomberesox saurus",0.00842042866211282,0.00602792236385356,9,0.715868823991802
"Scomberoides commersonnianus",0.0154809381309882,0.0163711870245439,37,1.05750613341537
"Scomberoides lysan",0.0255558614726764,0.0350575403272072,28,1.37180037404294
"Scomberoides tala",0.00157373623438449,0.00147218282700585,9,0.93546986772001
"Scomberoides tol",0.00280441110890446,0.00256228559603696,36,0.913662618116612
"Scomberomorus brasiliensis",0.003231550951652,0.00151722217687277,15,0.469502786609986
"Scomberomorus cavalla",0.00301277020578166,0.00358615287179316,25,1.19031742444583
"Scomberomorus commerson",0.0237551184543147,0.0180983277023281,76,0.761870656933763
"Scomberomorus guttatus",0.0444223191749556,0.0377315865580262,20,0.849383536447564
"Scomberomorus maculatus",0.00408764753165773,0.00274702207417089,28,0.672030074240977
"Scomberomorus munroi",0.00104888185236493,0.000909220252177983,4,0.866847157406669
"Scomberomorus niphonius",0.00622273912895803,0.00331262378297414,28,0.532341741205023
"Scomberomorus plurilineatus",0.0539336418586184,0.046343710597922,8,0.859272784126229
"Scomberomorus queenslandicus",0.00226572100080352,0.00265357954792463,7,1.17118548443677
"Scomberomorus regalis",0.00694920743247185,0.00816620242120103,17,1.1751271638608
"Scomberomorus sierra",0.0162476029033559,0.0137396476476988,7,0.845641521978663
"Scombrolabrax heterolepis",0.00404944263484826,0.00205341615852989,14,0.507086121151297
"Scopelarchoides danae",0.00795536631769577,0.0031441521971672,6,0.395224062803168
"Scopelarchus analis",0.00698704839809134,0.00285043784227881,10,0.40796022581688
"Scopelarchus guentheri",0.0312396945635077,0.0211337027677921,5,0.676501581179964
"Scopelengys tristis",0.00802817037919033,0.00459355208689471,10,0.57217919774119
"Scopeloberyx opisthopterus",0.00705521472392638,0.00181474839972381,6,0.257220860134766
"Scopeloberyx robustus",0.00396841492451893,0.0015022708620057,6,0.378556902586947
"Scopelogadus beanii",0.00504225227589982,0.00410964808160857,17,0.815042139254165
"Scopelogadus mizolepis",0.00472385192700095,0.00335520250923546,27,0.710268349026255
"Scopelopsis multipunctatus",0.00741755811794495,0.00407729610968613,18,0.549681720702952
"Scopelosaurus harryi",0.00578180891813496,0.00527158204581967,5,0.911753072517679
"Scopelosaurus lepidus",0.0459728205815916,0.0406343984392628,18,0.883878733677994
"Scopelosaurus meadi",0.0090718415214461,0.00351979512654787,11,0.387991249431218
"Scopelosaurus smithii",0.00204498977505112,0.000885506547836849,4,0.433012701892219
"Scorpaena agassizii",0.00332310838445808,0.0017930141019172,4,0.53955932051539
"Scorpaena bergii",0.0127462290038977,0.0050464793809732,4,0.395919403254878
"Scorpaena calcarata",0.0119051575780161,0.00519195577071283,4,0.436109789953577
"Scorpaena cardinalis",0.0111470337218063,0.00659198382755638,8,0.591366635471898
"Scorpaena grandicornis",0.00255342730919933,0.00137774457659895,6,0.53956678995141
"Scorpaena guttata",0.000774128621470457,0.000848164468890344,4,1.09563765680082
"Scorpaena histrio",0.00597578722134884,0.00523343065846182,6,0.87577259105965
"Scorpaena inermis",0.00278496422308101,0.00222438510776583,24,0.798712274050323
"Scorpaena mystes",0.00161323008811037,0.00105550506518023,6,0.654280547430515
"Scorpaena notata",0.00432067849297775,0.00353950616753958,18,0.819201468772141
"Scorpaena plumieri",0.0346430212875202,0.0398956726592648,26,1.15162220777888
"Scorpaena porcus",0.00553339190298561,0.00231845325777805,7,0.418993141716041
"Scorpaena scrofa",0.0335170726562751,0.0240110733611854,26,0.716383366991033
"Scorpaenodes caribbaeus",0.00110496793348866,0.00113746184807657,12,1.02940711092431
"Scorpaenodes evides",0.00892912331417152,0.00448512472556523,5,0.502302921323399
"Scorpaenodes guamensis",0.0243498316019787,0.017797538704064,18,0.730910135026056
"Scorpaenodes minor",0.0479392337618387,0.0358752397142955,8,0.748348208745328
"Scorpaenodes parvipinnis",0.0123416289784661,0.0197600659890973,13,1.60109058727783
"Scorpaenodes scaber",0.0212894956955654,0.0205365245087556,7,0.964631797879242
"Scorpaenodes tredecimspinosus",0.00390211766076423,0.00134230436342064,11,0.34399382082132
"Scorpaenopsis barbata",0.00613496932515337,0.00265651964351055,4,0.433012701892219
"Scorpaenopsis diabolus",0.00849513759311161,0.00624198328151336,17,0.734771298651449
"Scorpaenopsis neglecta",0.0058344406631296,0.00311125731535716,9,0.533257169794967
"Scorpaenopsis oxycephala",0.00462627255292962,0.00325019862688242,7,0.702552344181323
"Scorpaenopsis possi",0.0374714692463219,0.0307846468818898,26,0.821548967816668
"Scorpaenopsis venosa",0.00587412604085881,0.00345816092733046,12,0.588710712585403
"Scorpaenopsis vittapinna",0.00489760466613669,0.00440224594434745,7,0.898856940166224
"Scuticaria tigrina",0.0105472570463235,0.00914697814332545,4,0.86723762426117
"Scyliorhinus canicula",0.00535264896725182,0.00287742612097166,148,0.537570488663859
"Scyliorhinus retifer",0.000883672385813891,0.0009222751149073,7,1.04368443521957
"Scyliorhinus stellaris",0.00264456566862806,0.00305505518058116,15,1.15522001091622
"Scyliorhinus torazame",0.00152682679515098,0.00101964459175619,6,0.667819424570267
"Scyllarides brasiliensis",0.00835472161713839,0.0111031374868184,66,1.3289655832508
"Scyllarides haanii",0.0589368252253179,0.0322096383369746,4,0.54651125529473
"Scyllarides latus",0.0120230899231078,0.00597179887130371,32,0.496694186727008
"Scyllarides squammosus",0.0040711994175161,0.00213414012488412,9,0.524204271523058
"Scyllarus arctus",0.00762979029678915,0.00448670167378856,5,0.588050457386319
"Scyllarus pygmaeus",0.0311945526114314,0.024891656625604,4,0.797948825734474
"Searsia koefoedi",0.0379275743898144,0.0274254073661064,7,0.72309942851161
"Sebastapistes cyanostigma",0.0055638988445522,0.00309742664881261,8,0.556700748045662
"Sebastapistes fowleri",0.00377488032703266,0.00213597685821225,17,0.565839622230168
"Sebastapistes strongia",0.00429918932157178,0.00271751031294198,23,0.632098311955347
"Sebastapistes tinkhami",0.0254167111894376,0.0227582734249993,8,0.895405910519884
"Sebastes capensis",0.00675785918558315,0.00338718887516189,9,0.501222174381487
"Sebastes fasciatus",0.00257521151240958,0.00303520341229193,5,1.17862295879997
"Sebastes koreanus",0.00392887324027324,0.00603167459080746,11,1.53521740762193
"Sebastes mentella",0.00170190779168826,0.00150460226216436,12,0.884068026195368
"Selachophidium guentheri",0.00338243833472191,0.00119366972484975,7,0.352902139440744
"Selar boops",0.00538803102318295,0.00354675774483112,25,0.658266021403843
"Selar crumenophthalmus",0.0175110502757286,0.0187436707023058,109,1.0703910049465
"Selaroides leptolepis",0.0106909922608362,0.0149497399427903,58,1.39834915020516
"Selene brevoortii",0.00402911675917811,0.00268576423210961,4,0.666588831408667
"Selene brownii",0.0456692913385827,0.0401772033976954,5,0.879742212328848
"Selene peruviana",0.00976751431428845,0.00698660330490932,17,0.715289794322486
"Selene setapinnis",0.00985179131261814,0.0143319731883748,30,1.45475809764855
"Selene vomer",0.00149199387800217,0.00114390703432151,24,0.766696868658226
"Semicossyphus pulcher",0.00125057680135665,0.00110431228547292,12,0.883042356355038
"Sepia aculeata",0.0478493638075825,0.037288674829157,13,0.779293011691998
"Sepia bertheloti",0.00717563364221083,0.00402220600732635,8,0.560536700712482
"Sepia esculenta",0.0115638840163651,0.010659792040132,16,0.921817619845226
"Sepia hierredda",0.00501257230003431,0.00227264945259931,12,0.453389859849752
"Sepia hirunda",0.00481988838153222,0.00224042639937287,4,0.464829519280413
"Sepia latimanus",0.00568946276223066,0.00410706286412515,10,0.721871824417196
"Sepia lycidas",0.00418395765962073,0.00191477294273537,5,0.457646347909969
"Sepia officinalis",0.0137882548326519,0.00744857484102117,156,0.540211573649061
"Sepia pharaonis",0.0571067721026221,0.034797984518667,77,0.609349526114596
"Sepia recurvirostra",0.00216259651329351,0.00184523497348708,8,0.853249768111804
"Sepiadarium kochi",0.0153597800722437,0.0203370052707582,5,1.32404273857467
"Sepiella inermis",0.0069893147478396,0.00731949131588938,25,1.04724019162992
"Sepiella japonica",0.0163047233562449,0.0236440806093392,31,1.45013687707147
"Sepietta neglecta",0.0371432649646677,0.0395355366068364,4,1.06440660627019
"Sepietta oweniana",0.00305220362905807,0.00132245434126371,12,0.433278542975793
"Sepiola atlantica",0.00155798947189676,0.0030772948611414,5,1.97517051087321
"Sepiola birostrata",0.00924317422103035,0.00420164830861009,6,0.454567685097872
"Sepiola intermedia",0.00379939209726444,0.00209484023587997,5,0.551361950083609
"Sepiola pfefferi",0.00407040704070407,0.00200518573405149,9,0.492625360068326
"Sepiola robusta",0.00304182685412647,0.00136034907769863,4,0.447214500671928
"Sepioteuthis australis",0.00662324890553753,0.00444466700336211,9,0.671070507352673
"Sepioteuthis lessoniana",0.0326236486121891,0.0344486782662866,74,1.05594192347375
"Seriola dumerili",0.00571268248843093,0.00439110562716391,46,0.768659143240777
"Seriola hippos",0.00153218128873549,0.00167842664621671,4,1.09544912116889
"Seriola lalandi",0.0172789786052904,0.0156195782929338,101,0.903964212800831
"Seriola quinqueradiata",0.00258294166422799,0.0026561160215668,29,1.02832985287753
"Seriola rivoliana",0.00680304901141046,0.00504902509688121,32,0.74217091313214
"Seriola zonata",0.0399874089426648,0.041933544816263,7,1.04866871660498
"Seriolella caerulea",0.00204498977505112,0.000885506547836849,4,0.433012701892219
"Seriolella violacea",0.00721491699007021,0.00351295886309899,8,0.486902187223198
"Seriolina nigrofasciata",0.0413112747087678,0.0309871554816212,47,0.750089550614728
"Seriphus politus",0.00505809294480001,0.00187192041933613,9,0.370084227349077
"Serranocirrhitus latus",0.0033844031048662,0.0012146725545091,6,0.35890303751424
"Serranus aequidens",0.00511247443762781,0.00262683692815238,7,0.513809303146605
"Serranus atrobranchus",0.00102330914459837,0.000886250079386677,4,0.866062894155521
"Serranus baldwini",0.00328810833173806,0.00176847693685912,32,0.537840228616896
"Serranus cabrilla",0.0157350357634181,0.00955987751955243,85,0.60755359334981
"Serranus flaviventris",0.00622361469413543,0.00454708136337988,6,0.730617428431846
"Serranus hepatus",0.00390614842005128,0.00225129361976141,38,0.576346154233396
"Serranus phoebe",0.0208370191006512,0.0243684645068418,6,1.16947939573949
"Serranus scriba",0.0106274411260777,0.0113724035206009,14,1.07009800249048
"Serranus tabacarius",0.00482792007793192,0.00293733772639581,9,0.60840645225719
"Serranus tigrinus",0.00144776164016187,0.00151307526177491,16,1.0451135185525
"Serranus tortugarum",0.00569822777213254,0.00300341207144898,16,0.527078276185679
"Serrivomer beanii",0.00338218098161472,0.00244485790205144,18,0.722864304228989
"Serrivomer lanceolatoides",0.00560024975569046,0.00334658012407008,8,0.597576942112196
"Setarches guentheri",0.00759605586438872,0.00661483213501699,35,0.870824577005571
"Setipinna taty",0.00743468736484009,0.00438870962902036,11,0.590301839694742
"Setipinna tenuifilis",0.00999041373468472,0.00786011525976299,30,0.786765740489229
"Sicydium plumieri",0.00754793749550481,0.00621307304228883,180,0.823148448962255
"Sicydium punctatum",0.0130597318328542,0.0219720342746111,88,1.68242614441257
"Sicyopterus lagocephalus",0.0047186315164022,0.00266597205914312,25,0.564988397563164
"Siganus argenteus",0.00598906743673108,0.0155179574205081,26,2.59104736829913
